Gene	B6_E14_lung_rep2_TAGCTCG-TAGTAGA_R1.final	B6_E10_limb_rep2_GGACATT-ACTCCTA_R1.final	B6_E10_trunk_rep2_TCCACGT-GTTTAGT_R1.final	B6_E10_head_rep1_GACTTGC-GAACCGT_R1.final	B6_E10_limb_rep1_CCACTCG-CCGAATT_R1.final	B6_E14_palate_rep1_ACTCTTT-CTTCATT_R1.final	B6_E10_limb_rep3_CGGTTTG-AAGCCTT_R1.final	B6_E14_palate_rep2_AAGTTTC-GCTTCCT_R1.final	B6_E14_lung_rep1_AGATCAG-ATGGAAC_R1.final	B6_E10_trunk_rep3_GCGTTCA-GCAATAT_R1.final	B6_E10_head_rep3_CTCCTAG-AGGTAGG_R1.final	B6_E10_trunk_rep1_AGCTTAT-GCTCCTC_R1.final
DQ720535	0	0	0	0	0	0	0	0	0	0	0	0
Pa2g4	3586	2602	3929	2756	4769	1295	5336	1915	2947	3712	2468	3833
AK181755	0	0	0	0	0	0	0	0	0	0	0	0
DQ709329	0	0	0	0	0	0	0	0	0	0	0	0
Parvb	227	142	301	242	301	114	304	139	207	389	235	342
Ppp1r35	539	468	624	651	926	234	1062	375	475	529	377	650
Slc44a4	4	2	2	3	5	2	5	7	0	3	4	1
Tubg2	23	16	23	23	59	45	52	56	19	18	16	33
Olfr16	0	0	0	0	0	0	0	0	0	0	0	0
Endod1	411	183	125	209	308	309	336	382	372	176	168	202
Echs1	2305	1708	1794	1595	3403	930	3644	1393	1931	1551	1100	2014
Dennd2c	198	207	65	76	336	339	392	421	186	73	53	110
Vipr1	14	9	8	13	15	13	15	15	7	17	18	11
Gm12504	177	164	140	119	201	84	336	92	137	127	62	158
DQ701250	0	0	0	0	0	0	0	0	0	0	0	0
Gm25212	0	0	0	0	0	0	0	0	0	0	0	0
Tgm3	1	8	1	1	10	30	4	52	0	10	4	1
Tnk2	1107	947	1162	769	1742	545	1980	911	1060	1132	639	1131
Cisd2	828	743	955	726	1332	380	1477	553	761	871	640	957
4930578M01Rik	2	0	12	5	3	6	3	4	1	12	15	20
Fam220a	752	594	711	547	1128	412	1247	638	579	744	441	764
AB340984	0	0	0	0	0	0	0	0	0	0	0	0
KY468081	0	0	0	0	0	1	0	0	0	0	3	1
Slc16a3	1367	1640	2532	1698	2855	287	3209	471	1065	2121	1469	2453
Gm15114	0	0	0	0	0	0	0	0	0	0	0	0
B230323A14Rik	0	1	16	6	4	0	3	0	0	11	5	10
AK085969	7	10	8	8	26	5	20	8	13	10	11	14
Rab11fip3	613	664	1077	694	1148	613	1367	795	550	1210	789	1077
BC047062	0	0	0	0	0	2	1	0	0	0	0	0
Borcs5	163	135	170	129	259	126	261	166	155	134	117	136
Tead2	6149	7610	8709	7109	13853	2451	14893	3970	5594	8154	5176	8944
Gm19723	0	0	0	0	0	0	0	0	0	0	0	0
Dgkb	77	4	3	2	10	48	4	62	73	4	5	9
DQ545414	0	0	0	0	0	0	0	0	0	0	0	0
Tubal3	0	0	0	0	2	1	3	0	0	2	1	0
Tex19.2	0	0	1	0	3	0	1	0	0	0	1	1
Dda1	980	782	1018	885	1446	503	1607	795	846	1052	656	1091
Slc7a7	70	47	33	39	45	38	61	75	61	55	28	45
DQ545231	0	0	0	0	0	0	0	0	0	0	0	0
AK019690	78	42	37	46	84	23	106	31	60	67	25	63
AK036843	208	401	457	332	658	231	761	195	178	419	328	545
Acer3	365	311	221	211	580	200	601	315	280	208	154	260
Olfr790	0	0	0	0	0	0	1	0	0	1	0	0
DQ690639	0	0	0	0	0	0	0	0	0	0	0	0
DQ689769	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp8	5585	4124	4112	3805	7675	2383	8365	4028	5035	4131	2560	4610
Cdc42bpb	2973	2337	2890	2173	3981	1752	4499	2463	2585	3687	2279	3001
Rsrp1	1937	1938	1852	1544	3512	1745	3697	2146	1520	1642	1196	1972
Tamm41	472	440	603	456	1086	191	1138	308	451	408	392	576
DQ720816	0	0	0	0	0	0	0	0	0	0	0	0
DQ699237	0	0	0	0	0	0	0	0	0	0	0	0
AK142217	129	116	149	92	258	79	205	75	88	142	120	133
DQ569264	0	0	0	0	0	0	0	0	0	0	0	0
H3f3b	13252	11473	10370	8505	23092	6114	24220	10969	10714	8821	5872	10736
DQ719307	0	0	0	0	0	0	0	0	0	0	0	0
Gipc2	20	30	10	29	58	13	58	18	27	14	20	16
Triap1	276	179	247	171	395	106	401	202	249	156	168	249
Olfr96	0	0	0	0	0	3	1	0	0	0	0	0
Rragb	81	253	345	355	402	113	496	159	65	308	291	300
Acod1	1	1	0	1	1	1	0	0	1	0	1	0
Sult1b1	0	0	0	0	0	6	1	6	0	0	0	0
Gm12505	11	3	7	2	23	7	16	4	25	4	3	9
DQ701795	0	0	0	0	0	0	0	0	0	0	0	0
Fen1	2933	2700	3332	2524	4951	674	5091	1069	2517	3372	2073	3187
DQ564818	0	0	0	0	0	0	0	0	0	0	0	0
Extl1	109	44	14	13	82	64	85	99	73	14	11	26
Pigc	538	545	373	258	1008	323	1066	456	419	332	212	403
Slc48a1	455	302	340	253	592	335	709	488	462	306	172	333
AK029637	3	9	13	10	5	4	11	9	6	10	14	8
DQ725149	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r111	0	0	0	0	0	0	0	0	0	0	2	0
Pcdh20	85	32	29	38	45	121	62	168	92	26	28	26
AK157632	0	3	0	0	6	0	13	0	0	7	2	0
Slc35b2	1662	942	1078	982	1900	636	1946	1025	1616	860	670	1154
Gm21949	0	1	0	6	15	32	0	23	0	6	0	6
Spopl	451	335	358	264	651	346	677	414	390	336	205	363
Nme1	4067	3089	4000	3084	7121	1000	8029	1670	3775	2705	2183	4384
AK137423	351	343	354	303	582	174	612	194	262	505	239	341
BB019430	0	6	1	0	8	0	6	0	0	1	1	5
Pcdhac1	1	0	0	0	2	11	6	18	1	4	3	6
Armc8	816	601	770	584	1148	521	1153	642	671	721	585	767
Il5	2	0	0	3	0	0	1	0	0	1	1	0
Bmper	733	65	142	62	126	201	122	358	568	102	57	154
Gm10432	5	4	6	4	6	5	18	7	6	11	14	5
Rab25	54	37	19	30	73	61	80	88	42	22	17	11
Slc22a30	0	1	1	0	4	0	1	0	0	4	3	0
Cysrt1	0	1	0	0	0	2	0	3	0	3	0	0
Gm8787	0	1	3	4	6	1	4	3	2	6	3	0
DQ724283	0	0	0	0	0	0	0	0	0	0	0	0
Defb12	0	0	0	0	0	0	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0	0	0	0	0	1	0
DQ555770	0	0	0	0	0	0	0	0	0	0	0	0
DQ721342	0	0	0	0	0	0	0	0	0	0	0	0
Rab35	1104	1094	1128	1026	2031	558	2058	873	1101	1212	807	1286
Frmpd4	3	9	13	11	14	51	5	76	3	5	15	7
Mir466b-2	0	0	0	0	0	0	0	0	0	0	0	0
Enox2	251	149	289	168	296	120	294	207	202	378	172	342
Chpt1	567	271	286	262	495	301	502	397	487	260	189	314
Zfp711	625	570	464	485	998	400	953	547	466	569	357	614
Olfr576	0	0	0	0	1	0	1	0	0	0	0	0
AK030289	2	3	5	0	2	1	5	0	0	3	5	0
Loxl4	36	22	36	23	43	92	61	98	51	39	26	37
Nkx2-4	0	0	0	61	1	4	0	9	1	1	34	0
Pdlim1	378	670	493	594	1362	402	1496	617	394	494	479	600
Enho	194	231	543	440	644	226	676	337	226	400	226	555
A730085E03Rik	0	6	3	1	4	0	3	0	1	0	0	1
Ehbp1l1	666	266	432	349	543	401	573	631	757	400	243	558
Spred2	305	232	373	268	516	215	536	311	234	494	296	377
AK049328	38	39	38	25	73	42	81	18	17	33	32	43
Jam2	244	72	482	480	124	189	106	277	179	697	731	529
Otud7a	12	3	38	38	6	29	11	42	8	46	39	52
Gm38416	0	2	0	0	4	5	3	2	0	2	4	0
DQ549399	0	0	0	0	0	0	0	0	0	0	0	0
Gucd1	1203	868	1025	917	1764	707	1817	957	1030	1089	800	1186
DQ700004	0	0	0	0	0	0	0	0	0	0	0	0
Poc5	602	543	612	424	923	364	1059	523	538	626	407	582
Anapc5	8712	7239	8187	6419	12645	4312	13838	6376	7393	8341	5175	8207
AK139230	130	110	228	254	326	59	232	102	181	122	203	273
AK046417	424	387	301	193	627	399	673	489	338	411	226	288
Psma5	3002	1873	2238	1811	4217	953	4745	1569	2465	1482	1267	2365
AK080343	0	0	2	2	5	4	0	0	0	6	0	0
Spsb3	576	503	599	523	975	339	992	468	530	545	372	680
Neu4	0	1	0	1	0	0	7	0	0	0	0	1
Mc5r	2	5	5	2	10	8	8	17	0	7	3	2
Gm5643	2	0	0	2	6	6	3	2	7	2	10	0
DQ544692	0	0	0	0	0	0	0	0	0	0	0	0
DQ711974	0	0	0	0	0	0	0	0	0	0	0	0
DQ719582	0	0	0	0	0	0	0	0	0	0	0	0
Xpnpep2	32	56	30	53	78	36	110	82	36	24	24	31
Amy1	7	3	4	9	7	11	16	27	4	11	7	4
Kcnf1	21	20	34	28	39	27	43	38	22	33	21	33
DQ549930	0	0	0	0	0	0	0	0	0	0	0	0
DQ716672	0	0	0	0	0	0	0	0	0	0	0	0
Midn	2285	2907	3837	3254	5318	1220	5823	1989	1983	4537	2683	3973
Gm10635	1	0	1	1	1	1	3	3	2	1	2	0
Olfr1176	0	0	0	0	0	0	0	0	0	0	0	0
Kdm5d	27	118	29	996	290	39	319	1035	1011	1471	60	45
DQ727109	0	0	0	0	0	0	0	0	0	0	0	0
Lvrn	5	43	7	4	58	44	74	88	0	11	6	12
Bsdc1	771	726	642	519	1364	534	1399	793	801	715	363	762
Nlrc4	17	2	1	0	3	8	8	8	8	1	3	4
4930473O22Rik	0	1	0	0	1	0	0	0	0	0	1	0
Tmem262	1	3	3	3	1	0	4	0	2	2	1	3
Fancc	526	338	534	334	597	236	640	337	385	470	365	533
BC051226	51	51	49	45	104	29	127	51	49	35	32	72
4933425B07Rik	2	1	4	1	3	0	11	0	0	3	1	3
Dnal1	300	178	193	180	328	225	392	267	186	217	156	215
Dnajb2	416	426	347	302	725	315	706	515	352	372	231	407
Rpgrip1l	543	456	492	453	874	364	897	461	377	580	372	485
Mrm1	252	188	253	206	317	128	379	184	203	199	164	248
KY467934	1	3	4	1	1	0	2	5	0	3	0	9
DQ726829	0	0	0	0	0	0	0	0	0	0	0	0
4930542C21Rik	0	0	0	2	1	0	0	0	0	2	0	0
4930479D17Rik	2	1	1	5	3	1	1	0	0	0	1	0
9530062K07Rik	5	4	8	3	3	3	6	2	6	3	3	5
Mir6997	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb2	3	0	0	0	0	0	0	0	0	1	0	0
Ston1	207	81	63	59	143	123	164	158	158	102	78	80
Porcn	128	113	125	145	192	92	201	126	87	136	78	131
Cyp4a14	0	0	0	1	2	0	0	0	0	0	3	0
Pcdhga12	192	170	222	175	311	235	310	325	146	201	220	220
Igfn1	0	2	6	0	10	3	7	3	0	1	10	1
DQ541766	0	0	0	0	0	0	0	0	0	0	0	0
Plk4	1843	1609	1830	1412	2700	768	3098	957	1454	1961	1206	1801
DQ699214	0	0	0	0	0	0	0	0	0	0	0	0
Zfyve19	398	409	316	254	703	194	754	239	328	348	207	329
Naip1	0	3	1	0	4	1	5	2	0	2	1	4
Znhit1	706	450	514	487	988	301	1154	529	597	408	320	565
Aak1	1856	1267	1439	1106	2214	1542	2367	1882	1483	1940	1287	1579
Gm13178	0	0	0	0	1	0	1	0	0	2	1	0
Suv39h2	726	1098	1228	944	1920	263	1933	376	625	1176	851	1097
DQ542941	0	0	0	0	0	0	0	0	0	0	0	0
Gdap2	325	335	391	304	586	253	649	358	301	438	241	381
Ccdc47	1240	1002	948	793	1725	678	1788	1052	998	928	628	1018
H2-DMb1	27	10	1	1	14	11	21	29	11	0	11	0
Mcpt2	1	2	0	0	1	4	0	4	0	0	0	1
Fam149b	839	833	930	742	1645	468	1651	660	748	925	646	933
Herc2	4096	3713	4400	3194	6423	3669	7020	4497	3446	5302	3266	4608
Tanc2	929	388	766	578	747	931	807	1059	758	1101	678	990
Adamdec1	57	0	0	0	0	4	0	4	22	1	1	2
Chil6	0	0	0	0	0	0	0	0	0	0	0	0
Rhbg	1	25	8	2	37	86	55	97	2	27	0	27
Ccndbp1	285	227	261	223	475	156	467	272	265	255	167	277
AK015254	1	0	2	4	2	1	1	5	10	5	1	6
DQ703005	0	0	0	0	0	0	0	0	0	0	0	0
F9	0	0	0	0	0	0	1	0	0	0	0	0
Nptn	1679	814	806	604	1486	832	1524	1198	1501	696	518	778
Fam84a	92	102	85	138	221	382	231	633	125	118	121	134
Pcdh9	215	197	104	168	317	776	367	846	178	89	202	216
Spock1	2	20	36	32	44	179	32	254	6	40	59	50
Adcy3	788	356	262	210	604	419	684	577	659	277	161	287
Gm41289	0	0	0	0	0	0	0	0	0	0	0	0
AK041706	0	0	0	0	0	0	0	0	0	0	0	0
Gm2560	1	3	0	0	1	0	1	0	0	0	0	1
Cd59b	101	146	150	139	287	71	284	75	61	164	132	114
Fpr-rs4	0	0	0	0	0	0	0	0	0	1	1	0
Cryzl2	144	70	63	38	110	66	113	110	106	45	32	77
Ubxn6	985	846	812	789	1613	565	1668	895	854	707	496	906
Mrs2	328	251	322	236	444	179	505	263	279	382	269	353
Adcyap1	0	2	41	42	8	54	7	71	0	40	37	55
Rplp1	36313	14879	27443	24926	40479	14437	47631	19945	34124	14793	16263	30703
Gm29276	0	0	0	0	0	0	0	0	0	0	0	0
Spock3	34	108	43	40	173	160	173	242	44	45	20	90
Degs1	1382	505	571	505	865	470	1086	775	1066	473	368	568
AK135774	0	0	0	0	0	0	0	0	0	0	0	0
AK087575	27	28	73	51	68	48	71	49	18	46	38	55
4930579P08Rik	0	3	0	0	0	1	2	0	0	1	0	0
AB347871	0	0	0	0	0	0	0	0	0	0	0	0
Ap5z1	193	160	198	186	323	140	326	177	167	196	179	264
A830019L24Rik	1	0	0	1	2	3	2	3	0	1	0	0
Scube3	260	777	928	809	1451	373	1582	486	184	858	809	847
Snrnp40	2081	1860	2295	1749	3782	714	4062	1231	1967	1813	1382	2359
DQ569881	0	0	0	0	0	0	0	0	0	0	0	0
Bloodlinc	0	1	1	0	1	0	0	0	0	1	0	2
Gpc5	6	70	53	12	133	13	136	26	1	37	9	57
KY468046	0	6	0	0	0	8	5	8	3	0	0	0
Apol10b	1	0	1	1	1	3	0	1	2	3	2	0
DQ543397	0	0	0	0	0	0	0	0	0	0	0	0
Mecom	1179	4374	1103	1109	7480	391	8146	607	881	1105	888	1429
Mat2b	1438	1520	1263	1073	2811	751	3008	1059	1256	1296	869	1382
Ncan	22	31	197	364	68	121	63	226	27	418	415	478
Tas1r3	32	35	51	28	65	41	64	45	18	39	38	54
DQ692007	0	0	0	0	0	0	0	0	0	0	0	0
Zfp628	99	84	174	95	170	88	171	103	112	209	103	152
Zfp512b	1542	1006	1151	867	1714	1521	1845	1827	1202	1247	774	1151
Fcer1g	134	16	23	18	38	54	44	71	93	14	20	23
Pdilt	1	1	0	0	1	0	0	0	0	0	0	0
Bcl7a	903	1458	1933	1269	2576	873	2641	1185	752	2052	1208	1925
Samd1	1681	1393	1731	1282	2696	764	2715	1258	1583	1800	960	1796
Kcns3	49	8	12	10	27	31	15	33	57	11	2	11
5530400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0
Nap1l3	48	107	68	66	173	72	205	107	76	92	61	105
DQ725875	0	0	0	0	0	0	0	0	0	0	0	0
DQ712928	0	0	0	0	0	0	0	0	0	0	0	0
Prex2	2025	1481	1637	1193	2500	788	2670	991	1395	1752	1033	1699
DQ707806	0	0	0	0	0	0	0	0	0	0	0	0
Myadml2	8	0	3	4	3	4	8	10	21	0	3	2
AF357426	0	0	0	0	0	0	0	0	0	0	0	0
Myg1	1072	772	957	727	1694	421	1947	659	1105	736	647	1013
Cfap69	59	26	45	42	48	51	45	58	44	60	54	62
AK083701	0	5	0	3	1	0	7	2	6	2	0	1
Ngly1	645	393	277	238	681	446	740	658	548	264	158	328
DQ724353	0	0	0	0	0	0	0	0	0	0	0	0
Ncbp2	1173	878	1164	808	1773	526	1929	890	987	1143	735	1104
1700012C14Rik	1	1	2	6	6	5	11	2	1	1	7	1
Antxrl	0	3	0	0	0	0	0	0	0	0	1	0
AK047041	0	0	0	0	2	0	0	1	0	1	1	0
DQ556509	0	0	0	0	0	0	0	0	0	0	0	0
Cdipt	1184	910	850	785	1584	559	1740	948	1159	807	507	1025
1700095B10Rik	0	0	0	0	1	0	0	0	0	1	2	0
Fam129c	36	62	56	50	79	32	77	65	30	50	38	75
Olfr1428	0	1	0	0	1	0	0	0	0	1	1	0
Lgi2	222	111	294	191	217	654	215	773	278	294	190	251
DQ700015	0	0	0	0	0	0	0	0	0	0	0	0
AK080030	2	2	12	4	7	1	9	2	3	4	0	3
Cnfn	0	3	1	0	0	3	0	1	0	0	2	1
Aars	3784	3106	4031	2883	5619	1419	6133	2254	3229	4058	2554	3918
Snord1c	0	0	0	0	0	0	0	0	0	0	0	0
DQ726701	0	0	0	0	0	0	0	0	0	0	0	0
Gpat3	14	13	21	8	19	12	27	22	22	35	8	25
AK138086	39	33	68	28	69	57	73	41	31	51	41	58
AK013192	164	171	151	150	236	64	250	84	124	120	99	138
Sms	2842	2481	3333	2836	4144	876	4648	1239	2243	3272	2233	3105
Gm16442	0	2	0	0	0	0	0	0	0	0	0	0
Card19	203	113	72	110	212	123	223	218	212	77	51	89
Mettl25	232	235	196	134	373	129	448	180	234	224	100	193
Myf6	2	4	58	0	2	6	9	9	7	48	4	39
Mir8100	0	0	0	1	0	0	1	0	0	0	0	0
Apol10a	0	3	1	0	0	0	5	0	0	4	14	1
Fam20b	2005	1424	1480	1013	2400	948	2561	1431	1563	1598	882	1347
AK039373	0	0	0	0	1	0	0	0	1	0	0	1
DQ705719	0	0	0	0	0	0	0	0	0	0	0	0
Olfr10	0	0	0	0	1	0	0	0	0	1	1	0
DQ725339	0	0	0	0	0	0	0	0	0	0	0	0
AK138587	12	10	11	14	30	7	18	10	6	12	11	16
Mgp	3839	19	8	5	58	265	59	240	3587	9	5	17
DQ687714	0	0	0	0	0	0	0	0	0	0	0	0
Mir6338	0	0	0	0	0	0	0	0	0	0	0	0
Mtap	1509	1413	1763	1610	2483	579	2780	929	1342	1871	1291	1606
Trpm1	16	43	25	95	69	51	66	60	6	36	67	50
DQ699688	0	0	0	0	0	0	0	0	0	0	0	0
Olfr659	0	0	0	1	0	0	2	0	0	0	0	0
LOC380994	0	0	0	0	0	0	0	0	0	0	0	0
DQ713015	0	0	0	0	0	0	0	0	0	0	0	0
A730090N16Rik	11	8	5	11	11	11	12	10	3	5	3	7
DQ720158	0	0	0	0	0	0	0	0	0	0	0	0
LOC432842	2	0	2	4	4	9	2	22	2	10	6	3
DQ702697	0	0	0	0	0	0	0	0	0	0	0	0
AK037453	0	0	0	0	0	0	0	0	0	0	0	0
Kctd10	2529	1522	1769	1804	2759	1209	3055	1772	2443	1916	1270	1903
AK047617	0	2	3	9	3	2	3	2	1	8	2	3
AK049441	54	54	71	35	79	48	76	49	26	64	58	78
Otx1	7	25	1	121	68	139	65	122	13	6	249	7
FJ541127	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r200	0	1	0	4	2	0	0	0	0	0	0	0
Olfr1217	0	0	0	0	1	0	0	0	0	1	0	0
Itpkb	890	621	315	313	1090	643	1168	849	746	439	284	434
Susd6	659	500	659	437	843	513	912	722	548	719	380	633
AK140632	0	0	0	26	0	0	1	4	0	1	26	11
Olfr1477	0	0	0	0	0	0	0	0	0	0	0	0
DQ715910	0	0	0	0	0	0	0	0	0	0	0	0
DQ726489	0	0	0	0	0	0	0	0	0	0	0	0
Skint1	0	0	0	0	2	0	0	0	0	0	0	0
Olfr9	0	2	0	0	0	0	0	0	0	1	2	0
Nrip2	91	14	29	28	37	54	50	70	71	33	27	23
Bsph2	0	0	0	0	0	0	0	0	0	0	0	0
4933421I07Rik	0	0	0	0	2	0	0	0	0	0	0	0
Btbd35f2	0	0	0	0	6	0	0	0	0	2	0	0
Gm6981	46	27	46	25	59	32	60	34	38	50	42	36
Vmn1r119	0	1	0	0	0	0	0	0	0	0	0	0
Pcp4	21	5	54	15	23	50	35	65	34	44	5	77
Dazap2	1353	1056	1473	1097	2105	604	2200	974	1109	1415	882	1423
AK044432	5	4	12	6	12	3	13	5	8	0	10	5
Rtl9	15	10	4	6	20	12	30	36	11	9	6	12
Olfr1130	0	1	0	0	0	0	0	0	0	0	0	0
2310001K24Rik	0	0	1	0	0	0	0	2	0	0	0	1
Mnt	208	152	250	211	288	172	290	200	152	260	213	238
Shisa3	378	179	514	145	271	168	299	469	388	450	119	420
Slc15a3	66	37	38	54	72	46	83	40	49	64	45	67
Smok2b	0	1	1	2	3	1	5	1	0	3	6	0
Mtss1	1691	857	727	681	1519	564	1473	730	1397	811	672	830
Rnf166	506	451	434	329	791	336	831	578	461	419	308	472
AB124611	32	10	8	8	23	28	26	36	30	8	22	14
Clns1a	2521	2428	3118	2245	4605	1029	5114	1528	2188	2434	1981	2949
AK154113	63	52	55	56	55	85	87	72	52	77	50	54
mKIAA0217	0	0	0	0	0	0	0	0	0	0	0	0
AB336562	0	0	0	0	0	0	0	0	0	0	0	0
Uts2b	1	1	15	2	1	3	0	0	0	3	0	34
Fpgt	316	275	255	195	538	148	542	219	259	263	202	292
Il1rapl2	15	16	7	19	47	64	30	69	13	19	38	17
Itfg2	440	372	467	352	661	243	738	286	398	385	294	504
Camk4	275	407	338	211	642	340	758	359	216	429	268	359
1700128F08Rik	54	101	95	85	245	72	209	99	39	171	349	89
D330023K18Rik	39	28	28	25	65	23	67	31	34	21	15	26
Gm11351	0	0	0	0	0	0	0	0	0	0	0	0
Gtf3c3	1721	1685	1377	1177	2662	734	2951	1054	1261	1533	1007	1410
DQ720019	0	0	0	0	0	0	0	0	0	0	0	0
DQ567288	0	0	0	0	0	0	0	0	0	0	0	0
M30875	0	0	0	0	0	0	0	0	0	0	0	0
AK050838	27	19	51	32	32	67	51	36	14	40	33	38
AK085353	0	1	2	2	3	2	3	4	0	3	3	4
Taf3	273	252	336	293	400	154	458	246	203	393	253	296
Vmn1r69	0	0	0	0	0	0	0	0	0	0	0	0
Rac3	401	422	366	316	915	432	887	710	353	241	200	388
AK202516	506	203	245	174	446	118	423	266	411	201	97	154
BC049760	4	14	10	8	19	4	22	3	5	15	5	11
DQ705478	0	0	0	0	0	0	0	0	0	0	0	0
Zfas1	989	718	796	662	1453	425	1533	681	962	639	417	721
Olfr324	0	0	0	0	1	0	0	0	0	3	0	0
Sumo1	3924	2800	3157	2818	6216	1372	6585	1991	3120	2439	1768	3119
Brdt	39	32	18	17	59	64	70	108	26	13	19	27
Cyp4f15	3	10	21	14	10	3	14	2	2	29	27	24
Henmt1	9	3	3	7	19	5	10	4	7	4	4	2
Klhdc7b	0	4	0	0	1	0	0	0	0	1	0	1
Pcsk2os1	0	4	3	6	6	4	9	3	1	13	16	11
Haus3	1071	884	815	713	1505	297	1568	446	793	870	575	776
Srd5a1	219	288	258	215	540	219	595	284	177	285	179	306
DQ699928	0	0	0	0	0	0	0	0	0	0	0	0
Ttll10	21	19	13	7	45	41	42	30	20	10	7	10
TCRA	0	0	0	0	0	0	0	0	0	1	0	0
1700007K13Rik	0	5	10	3	16	6	20	5	0	7	10	14
Fthl17a	0	4	0	0	4	0	9	0	0	0	0	0
Cyp2a5	0	0	1	0	0	17	0	14	1	0	1	3
AK046895	4	3	5	4	6	11	6	12	4	7	4	9
Psmd7	1297	1133	1347	1001	2342	642	2599	1070	1059	1263	871	1503
Banf1	1457	694	1319	1238	1860	508	2214	797	1300	925	789	1340
DQ557104	0	0	0	0	0	0	0	0	0	0	0	0
Ddx47	1045	831	1020	690	1694	473	1814	730	922	879	643	1041
Slc38a11	0	0	0	2	0	5	1	7	3	2	4	0
Dapk2	50	45	59	87	90	30	85	44	39	42	52	65
DQ723661	0	0	0	0	0	0	0	0	0	0	0	0
AB346812	0	0	0	0	0	0	0	0	0	0	0	0
Scarna10	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r115	0	0	0	0	0	0	0	0	0	0	0	0
DQ694834	0	0	0	0	0	0	0	0	0	0	0	0
Mir3961	0	0	0	0	0	0	0	0	0	0	0	0
DQ551521	0	0	0	0	0	0	0	0	0	0	0	0
Cd48	16	3	3	0	10	9	9	15	10	1	0	3
1700012B07Rik	0	2	0	0	0	0	0	0	0	1	1	0
DQ714381	0	0	0	0	0	0	0	0	0	0	0	0
Zfp11	171	123	149	113	272	86	250	142	119	195	142	181
Krc	3	0	0	0	0	1	0	0	2	0	0	0
Nlrp3	18	6	3	3	3	6	9	11	11	5	0	6
Gm16548	0	0	0	1	1	1	0	0	0	0	0	3
Fam57b	7	3	25	29	3	16	2	30	2	23	30	36
Mavs	309	298	327	260	515	208	579	247	230	401	239	357
G6pdx	872	643	656	618	1274	447	1262	706	655	793	549	860
DQ565284	0	0	0	0	0	0	0	0	0	0	0	0
AK043585	0	0	0	1	1	0	1	0	0	1	3	0
Cul3	2542	2336	2638	2288	4149	1566	4540	2145	1982	3403	2086	2677
LOC102632463	1	2	1	3	1	0	1	0	2	2	1	2
Vps13a	1194	985	1181	992	1711	889	1903	1036	872	1392	948	1191
Cplx3	0	3	3	11	0	0	2	0	0	2	6	1
Mir7117	0	0	0	0	0	0	0	0	0	0	0	0
4930447A16Rik	1	0	2	0	1	1	1	0	0	3	2	0
Tmem150cos	0	0	0	0	0	2	1	1	0	0	3	1
Gzmg	0	0	0	0	6	0	4	0	0	0	0	0
Mir1941	0	0	0	0	0	0	0	0	0	0	0	0
Canx	14451	11502	11991	9135	20066	5794	21374	7960	11579	11143	7773	11909
AK007605	33	36	60	18	75	18	84	30	30	52	41	36
M36767	0	0	0	0	0	0	0	0	0	0	1	0
Kif13b	550	554	766	418	905	623	1086	819	508	899	457	697
Nipsnap3b	568	287	502	402	598	251	727	323	457	416	293	575
Zc3h11a	3923	3278	3147	2502	5763	3017	6073	3839	2919	4252	2404	3232
Tmem221	2	3	3	3	10	4	9	10	1	4	1	1
KY467996	0	5	4	4	0	4	5	0	2	0	0	8
Nop9	1245	1105	1467	1070	2117	471	2173	746	1072	1338	901	1394
Lig1	2126	1797	2571	1861	3223	848	3532	1359	1747	2708	1893	2471
AB251138	0	0	0	0	0	0	0	0	0	0	0	0
Rpl36al	4312	2312	3095	2484	5206	1385	6273	2022	3840	1977	1895	3474
Auts2	479	683	869	743	1205	1016	1398	1098	380	1023	870	935
DQ709372	0	0	0	0	0	0	0	0	0	0	0	0
Egfr	803	695	188	255	1093	1326	1275	1822	648	221	179	270
4930404I05Rik	26	13	19	15	23	11	24	9	8	9	12	25
M34969	0	0	0	0	0	0	0	0	0	0	0	0
Id3	5045	2642	4912	3740	5556	1811	6568	3016	4366	3100	3148	4454
5430440P10Rik	2	2	0	3	15	3	19	3	4	13	14	6
DQ552759	0	0	0	0	0	0	0	0	0	0	0	0
Chst2	1341	911	992	561	1599	1237	1590	1778	1016	1016	632	993
1700030J22Rik	32	20	22	25	45	20	67	27	22	39	35	32
Baiap3	27	35	27	48	45	31	55	57	32	38	33	38
DQ703715	0	0	0	0	0	0	0	0	0	0	0	0
Rps8	31312	17063	24086	17723	37804	11854	43690	18451	27633	16571	13979	24427
4931429L15Rik	1	0	0	0	3	0	3	0	0	0	3	0
Rad21	4983	3419	3809	3417	5914	2569	6532	3368	3503	4983	3229	4020
Wasf2	1327	795	801	648	1298	746	1500	999	1175	983	546	818
Mir350	0	0	0	0	0	0	0	0	0	0	0	0
Mir6905	0	0	0	0	0	0	0	0	0	0	0	0
Gm10662	4	3	4	2	5	3	6	5	2	1	6	3
Coq7	665	494	570	427	916	199	986	315	493	458	361	588
